0.109067542,45.229
0.111381288,45.45551165
0.119380527,46.88032413
0.127954259,48.42023881
0.137143744,49.81381463
0.146993204,51.34523755
0.157550038,52.77860978
0.169169528,54.42307011
0.180992685,55.74933091
0.19399131,57.24628579
0.207923478,58.71339605
0.222856234,60.0575851
0.238861437,61.47327242
0.256016111,62.7651797
0.274402808,64.19450107
0.29411001,65.68243816
0.315232554,67.0230845
0.337872088,68.3545198
0.362137559,69.58163489
0.388145741,70.83611114
0.416021792,72.07405475
0.445899859,73.32824472
0.477923725,74.61869197
0.512247497,75.72714068
0.549036351,76.89494584
0.588467327,78.04834758
0.630730176,79.20463
0.67602828,80.31432045
0.724579628,81.38130159
0.77661786,82.42398477
0.832393402,83.53137067
0.892174659,84.48755812
0.956249318,85.44043904
1.044497203,86.70383289
1.11951144,87.53256875
1.199913089,88.40579243
1.286089065,89.29103985
1.368710875,90.07126746
1.477452596,90.86735138
1.583561048,91.51392767
1.69729005,92.22633391
1.819186901,92.87561555
1.949838202,93.45275478
2.078894479,94.03610406
2.239964239,94.53714529
2.406688806,95.11256962
2.568745824,95.56124644
2.758067238,95.99126562
2.95614753,96.34071914
3.168453656,96.68608714
3.396007291,97.03900521
3.639903491,97.26728439
3.866333144,97.51656216
4.181502672,97.84893252
4.481811984,98.05634193
4.803689064,98.31785814
5.148682878,98.50272305
5.518453636,98.63348116
5.91478078,98.83638167
6.339571552,98.97615758
6.794870165,99.07084448
7.282867649,99.16102249
7.805912387,99.2872717
8.366521422,99.3774497
8.967392565,99.46311881
9.611417381,99.52173451
10.3016951,99.57584131
10.85369268,99.60750602
